cod-barra;nr-pedrep;nr-vol-ped;nome-transp;nr-linha;nr-pedido;nr-pedcli;nr-carga;it-codigo;nr-volume;nr-sequencia;cod-box;desc-item-1;desc-item-2;nome-emit;cidade;estado;dt-embarque;medida;volume;
00000900033655015751112305;C2-A8 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751112 ;5751112 ;338     ;900033 655       ;1       ;305     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751113306;C3-A8 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751113 ;5751113 ;338     ;900033 655       ;1       ;306     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751113307;C3-A8 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751113 ;5751113 ;338     ;900033 655       ;1       ;307     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751113308;C3-A8 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751113 ;5751113 ;338     ;900033 655       ;1       ;308     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751113309;C3-A8 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751113 ;5751113 ;338     ;900033 655       ;1       ;309     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751113310;C3-A8 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751113 ;5751113 ;338     ;900033 655       ;1       ;310     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751114311;C4-A8 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751114 ;5751114 ;338     ;900033 655       ;1       ;311     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751114312;C4-A8 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751114 ;5751114 ;338     ;900033 655       ;1       ;312     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751114313;C4-A8 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751114 ;5751114 ;338     ;900033 655       ;1       ;313     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751114314;C4-A8 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751114 ;5751114 ;338     ;900033 655       ;1       ;314     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751114315;C4-A8 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751114 ;5751114 ;338     ;900033 655       ;1       ;315     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751115316;D1-A9 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751115 ;5751115 ;338     ;900033 655       ;1       ;316     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751115317;D1-A9 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751115 ;5751115 ;338     ;900033 655       ;1       ;317     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751115318;D1-A9 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751115 ;5751115 ;338     ;900033 655       ;1       ;318     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751115319;D1-A9 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751115 ;5751115 ;338     ;900033 655       ;1       ;319     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751115320;D1-A9 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751115 ;5751115 ;338     ;900033 655       ;1       ;320     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751110321;D4-A8 EPIC  ;062/063 ;CTR LOG                                                ;78      ;5751110 ;5751110 ;338     ;900033 655       ;1       ;321     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751110322;D4-A8 EPIC  ;063/063 ;CTR LOG                                                ;78      ;5751110 ;5751110 ;338     ;900033 655       ;1       ;322     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751116323;D2-A9 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751116 ;5751116 ;338     ;900033 655       ;1       ;323     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751116324;D2-A9 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751116 ;5751116 ;338     ;900033 655       ;1       ;324     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751116325;D2-A9 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751116 ;5751116 ;338     ;900033 655       ;1       ;325     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751116326;D2-A9 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751116 ;5751116 ;338     ;900033 655       ;1       ;326     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751116327;D2-A9 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751116 ;5751116 ;338     ;900033 655       ;1       ;327     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751117328;D3-A9 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751117 ;5751117 ;338     ;900033 655       ;1       ;328     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751117329;D3-A9 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751117 ;5751117 ;338     ;900033 655       ;1       ;329     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751117330;D3-A9 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751117 ;5751117 ;338     ;900033 655       ;1       ;330     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751117331;D3-A9 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751117 ;5751117 ;338     ;900033 655       ;1       ;331     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751117332;D3-A9 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751117 ;5751117 ;338     ;900033 655       ;1       ;332     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751118333;D4-A9 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751118 ;5751118 ;338     ;900033 655       ;1       ;333     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751118334;D4-A9 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751118 ;5751118 ;338     ;900033 655       ;1       ;334     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751118335;D4-A9 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751118 ;5751118 ;338     ;900033 655       ;1       ;335     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751118336;D4-A9 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751118 ;5751118 ;338     ;900033 655       ;1       ;336     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751118337;D4-A9 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751118 ;5751118 ;338     ;900033 655       ;1       ;337     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751119338;C1-A9 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751119 ;5751119 ;338     ;900033 655       ;1       ;338     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751119339;C1-A9 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751119 ;5751119 ;338     ;900033 655       ;1       ;339     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751119340;C1-A9 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751119 ;5751119 ;338     ;900033 655       ;1       ;340     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751119341;C1-A9 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751119 ;5751119 ;338     ;900033 655       ;1       ;341     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751119342;C1-A9 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751119 ;5751119 ;338     ;900033 655       ;1       ;342     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751121343;C3-A9 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751121 ;5751121 ;338     ;900033 655       ;1       ;343     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751121344;C3-A9 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751121 ;5751121 ;338     ;900033 655       ;1       ;344     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751121345;C3-A9 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751121 ;5751121 ;338     ;900033 655       ;1       ;345     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751121346;C3-A9 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751121 ;5751121 ;338     ;900033 655       ;1       ;346     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751121347;C3-A9 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751121 ;5751121 ;338     ;900033 655       ;1       ;347     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751122348;C4-A9 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751122 ;5751122 ;338     ;900033 655       ;1       ;348     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
